event_id,timestamp,principal_id,principal_type,action,resource_id,resource_type,region,tags_present,tag_count,public_ip,privilege_level,namespace,ttl_minutes,source_ip,user_agent,correlation_id
evt-772fcaf24b50,2024-06-18T09:38:41Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,AssumeRole,vol-3c56c76f25a7,volume,us-east-1,True,3,95.185.174.129,low,production,65,154.203.39.166,jenkins/2.414,corr-d048055d9e534f7f
evt-711f5e9bb913,2024-06-03T03:45:17Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-1f4c6505847c,spot_instance,ap-southeast-1,True,3,164.130.235.66,high,analytics,14,231.238.147.174,aws-cli/2.13,corr-26d2b5b4a08649dc
evt-dcf97877fd95,2024-06-03T09:19:57Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,ListBuckets,bucket-53c35dc40be3,s3_bucket,ap-southeast-1,True,3,,medium,monitoring,39,55.47.159.134,terraform/1.5,corr-e6d62a928fa44c8c
evt-0e75ba2ba3fd,2024-06-20T04:34:48Z,arn:aws:iam::123456789012:user/svc-60,IAMUser,GetObject,bucket-fb2e40decdb3,s3_bucket,ap-southeast-1,False,0,,high,staging,5,169.221.202.8,github-actions/2.0,corr-f92d53bb7b354933
evt-18d141b2b230,2024-06-01T10:49:16Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,GetObject,i-409f0d915952,ec2_instance,ap-southeast-1,True,2,,medium,monitoring,6,10.60.47.124,jenkins/2.414,corr-8f830d56f32b4acc
evt-4976a339b8ff,2024-06-16T14:19:09Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,GetObject,i-d814b7724478,ec2_instance,eu-west-1,True,5,,medium,production,11,12.65.187.90,jenkins/2.414,corr-82957f71b5f14071
evt-c7e6a30b8a3f,2024-06-04T17:54:15Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,TerminateInstances,i-6433223b5937,spot_instance,ap-southeast-1,True,6,2.183.101.29,low,staging,11,11.68.202.108,terraform/1.5,corr-2ffb2a1f1b45405c
evt-10df0b0ef676,2024-06-05T12:46:23Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,CreateVolume,i-c2900eedbcc1,spot_instance,us-west-2,True,1,201.183.245.140,medium,cicd,15,234.164.198.70,terraform/1.5,corr-b585f63b3d7e4a10
evt-fbabd22d8e83,2024-06-26T13:23:42Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,TerminateInstances,bucket-4cb237b3c7c9,s3_bucket,us-west-2,True,6,,low,dev,6,249.223.103.128,terraform/1.5,corr-82957f71b5f14071
evt-b5cc32d45d11,2024-06-24T17:44:57Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,AttachVolume,i-4054275da245,spot_instance,eu-west-1,True,7,,medium,cicd,5,127.137.165.213,boto3/1.28,corr-7c1603f71c874ea7
evt-dfdbe54c7e52,2024-06-12T10:59:11Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,PutObject,bucket-c4468b1d73c1,s3_bucket,us-east-1,True,4,,low,production,4,206.31.184.143,kubectl/1.28,corr-9c90a93429d24582
evt-c5c1e450370e,2024-06-28T03:54:36Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-49974494f783,spot_instance,eu-west-1,False,0,48.43.184.18,high,monitoring,16,130.10.199.224,jenkins/2.414,corr-846a584936214008
evt-11bfaa8d98da,2024-06-11T22:53:44Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,GetObject,bucket-b2907a8e6baf,s3_bucket,us-west-2,False,0,61.211.76.205,medium,dev,17,59.164.189.170,jenkins/2.414,corr-b206a13217b84993
evt-1b0bd43eab7e,2024-06-21T00:46:34Z,arn:aws:iam::123456789012:user/dev-23,IAMUser,RunInstances,i-21803b0810f4,spot_instance,us-west-2,False,0,82.41.70.39,high,staging,22,178.78.109.17,kubectl/1.28,corr-2e0c9ceade3648c2
evt-224b79046662,2024-06-09T13:42:40Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,GetObject,i-3c492557d4f9,ec2_instance,us-west-2,True,8,,high,production,28,19.188.152.30,boto3/1.28,corr-6592f3846b9d4ba5
evt-1de66319cb70,2024-06-12T02:37:29Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-b19e0014a0fc,spot_instance,us-east-1,False,0,66.95.7.189,high,dev,16,146.98.89.157,terraform/1.5,corr-61869e7743914800
evt-cbcc8a242414,2024-06-16T17:24:32Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,AssumeRole,i-78adf2b8be51,ec2_instance,eu-west-1,True,6,213.161.230.79,low,cicd,48,101.213.2.196,jenkins/2.414,corr-006bf71461d84cd1
evt-3f12224c760b,2024-06-16T15:15:21Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,GetObject,bucket-22dbb62eb1cd,s3_bucket,us-east-1,True,7,,low,staging,71,222.187.238.198,aws-cli/2.13,corr-b2e43719e1d747b4
evt-6a9c241b5e2c,2024-06-30T10:58:59Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,ListBuckets,i-96524954d08b,ec2_instance,us-east-1,True,5,,low,monitoring,37,115.109.118.26,kubectl/1.28,corr-36ddd0204de2424c
evt-3579f92f9dce,2024-06-26T20:29:35Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,RunInstances,i-3a2c5f659ded,ec2_instance,ap-southeast-1,False,0,171.34.78.239,high,cicd,14,170.225.136.37,terraform/1.5,corr-17f37e03bccb440e
evt-696be5f5bc09,2024-06-25T20:49:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-5a8ddeff83a0,spot_instance,eu-west-1,False,0,184.218.85.177,high,cicd,10,115.21.180.158,terraform/1.5,corr-8671f31e61624f83
evt-52d3f185d090,2024-06-26T15:42:42Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,TerminateInstances,bucket-ad10290d3f0f,s3_bucket,us-west-2,True,5,,low,analytics,10,173.71.193.134,jenkins/2.414,corr-e6d62a928fa44c8c
evt-47a34d8670bb,2024-06-22T09:37:30Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,CreateVolume,i-6d6c886e9a7f,ec2_instance,eu-west-1,True,3,171.242.219.86,medium,production,55,250.135.39.44,boto3/1.28,corr-86f8b2c8b2cc4582
evt-39bb6a283ff3,2024-06-03T15:24:17Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,ListBuckets,i-b5742fcfbaa8,ec2_instance,ap-southeast-1,True,3,137.181.203.35,medium,cicd,26,217.150.42.83,aws-cli/2.13,corr-a4c383162f6b44ea
evt-687271537554,2024-06-13T14:53:37Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,ListBuckets,vol-5839feb5a652,volume,eu-west-1,True,5,,high,dev,7,170.87.222.225,terraform/1.5,corr-014b9249bc3b4ae3
evt-cb83191a5f5b,2024-06-02T16:47:22Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,TerminateInstances,i-4a63300662ed,ec2_instance,ap-southeast-1,True,7,130.253.209.176,low,cicd,59,182.227.250.43,kubectl/1.28,corr-7c1603f71c874ea7
evt-52bd2314a309,2024-06-21T12:38:24Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,ListBuckets,vol-e6ddf131af8c,volume,us-east-1,True,2,,low,analytics,17,159.32.23.180,github-actions/2.0,corr-453bf738b708495f
evt-a1e926ba50eb,2024-06-19T16:19:49Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,i-339bdbbe249d,ec2_instance,us-west-2,True,2,,low,staging,63,241.250.183.192,aws-cli/2.13,corr-dfe7acc637b54531
evt-2da1afd1fb36,2024-06-05T09:45:43Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,RunInstances,bucket-699c671db94a,s3_bucket,ap-southeast-1,True,7,,medium,cicd,16,109.230.196.91,jenkins/2.414,corr-56a01c07bd7d4a9b
evt-96bd6ea2ae5d,2024-06-07T15:05:56Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,ListBuckets,bucket-eb9cd5ccf611,s3_bucket,eu-west-1,True,1,,low,analytics,57,110.202.249.205,kubectl/1.28,corr-31ffa050722e44ef
evt-a7170370c455,2024-06-17T14:51:03Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,i-74252e7ea798,spot_instance,ap-southeast-1,True,7,,high,production,27,102.250.154.177,boto3/1.28,corr-fe590033c62a4961
evt-8ca0ff5c0ac1,2024-06-01T14:34:02Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,AssumeRole,bucket-5b9902db2d14,s3_bucket,eu-west-1,True,3,176.119.3.98,low,production,83,15.198.61.220,jenkins/2.414,corr-4f828819736f4896
evt-af19073c3503,2024-06-29T17:45:21Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,TerminateInstances,vol-e7c547a55572,volume,eu-west-1,True,5,,low,staging,40,34.94.13.196,aws-cli/2.13,corr-64d1d74e99764a1f
evt-570391db607d,2024-06-03T03:54:20Z,arn:aws:iam::123456789012:user/svc-50,IAMUser,ListBuckets,bucket-62f14ef7b637,s3_bucket,eu-west-1,True,2,64.181.85.166,high,monitoring,10,145.204.169.248,aws-cli/2.13,corr-b02ce5eb87da43f6
evt-46e31fd0e5ba,2024-06-26T14:08:36Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,CreateVolume,i-dab39709becd,ec2_instance,us-west-2,True,8,,low,staging,19,207.98.64.11,boto3/1.28,corr-c2cbfdd507644c73
evt-ade3034a6951,2024-06-19T14:37:46Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,GetObject,bucket-f275218d4066,s3_bucket,us-east-1,True,1,227.199.98.218,high,staging,36,95.122.89.121,kubectl/1.28,corr-778268317fde4059
evt-64eaeb7fd91f,2024-06-11T10:14:49Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,vol-0f6e0b5cc466,volume,us-west-2,True,8,,low,production,18,182.150.239.191,terraform/1.5,corr-4afb9d9bfd9347ea
evt-94415450a46f,2024-06-03T16:49:43Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,CreateVolume,i-ab1ebef68f88,spot_instance,us-west-2,True,3,33.46.88.152,low,monitoring,3,61.40.218.186,boto3/1.28,corr-d40fed836c7547bf
evt-6b34469415b6,2024-06-17T12:43:25Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,PutObject,i-ed551959f8fa,ec2_instance,us-west-2,True,2,,medium,analytics,41,253.44.247.186,jenkins/2.414,corr-d65c79f9ed91428d
evt-e68ea602ae93,2024-06-02T00:24:08Z,arn:aws:iam::123456789012:user/dev-10,IAMUser,AssumeRole,i-b21cc24f701e,spot_instance,ap-southeast-1,True,8,,medium,cicd,25,139.206.238.247,jenkins/2.414,corr-93d6df720e97446c
evt-3c835e31d398,2024-06-18T14:49:33Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,PutObject,bucket-97a293f12eb9,s3_bucket,eu-west-1,True,2,,low,dev,43,164.166.141.67,terraform/1.5,corr-c2cbfdd507644c73
evt-a8e3b8538092,2024-06-09T11:24:12Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,GetObject,sg-d1dca3446b58,security_group,eu-west-1,True,4,,low,dev,31,17.147.235.151,boto3/1.28,corr-71f6eafa9e1142c1
evt-ab198690d490,2024-06-23T15:44:03Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,CreateVolume,vol-da1ffa82ffb9,volume,us-east-1,True,7,,low,cicd,58,95.67.21.149,github-actions/2.0,corr-30158c8b69c64e73
evt-6b48f88047d0,2024-06-06T15:21:13Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,RunInstances,i-f2516c946b00,ec2_instance,us-east-1,True,8,,high,dev,11,144.248.234.127,github-actions/2.0,corr-30158c8b69c64e73
evt-9e71cb977466,2024-06-10T14:23:04Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,TerminateInstances,bucket-718252959d32,s3_bucket,ap-southeast-1,True,1,203.3.60.134,low,production,25,168.105.161.105,kubectl/1.28,corr-8f830d56f32b4acc
evt-5852d677d33a,2024-06-10T17:29:53Z,arn:aws:iam::123456789012:user/dev-14,IAMUser,PutObject,bucket-5dac63a0ea2a,s3_bucket,ap-southeast-1,True,2,,low,cicd,40,83.247.199.79,aws-cli/2.13,corr-a165b6e1b58c4050
evt-b306e8b6135a,2024-06-21T00:43:04Z,arn:aws:iam::123456789012:user/dev-23,IAMUser,RunInstances,i-b342dfa9419f,spot_instance,us-west-2,False,0,122.86.43.73,high,monitoring,24,163.171.47.210,github-actions/2.0,corr-2e0c9ceade3648c2
evt-fa7fd494bfc2,2024-06-08T15:46:09Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,PutObject,bucket-6c84700527bf,s3_bucket,us-west-2,True,7,69.31.162.119,low,monitoring,9,17.247.14.105,kubectl/1.28,corr-9be3c4d9dfff4542
evt-1662f63c5e9d,2024-06-01T10:22:49Z,arn:aws:iam::123456789012:user/dev-12,IAMUser,CreateVolume,bucket-3324db127a22,s3_bucket,eu-west-1,True,7,,low,cicd,16,158.201.26.206,boto3/1.28,corr-8c1f1ae422224f57
evt-4c7bae61292e,2024-06-18T11:54:12Z,arn:aws:iam::123456789012:user/dev-11,IAMUser,GetObject,bucket-5a0a9829e16c,s3_bucket,eu-west-1,True,6,,low,monitoring,8,211.73.6.36,terraform/1.5,corr-ce3ff6ad9ad84c68
evt-3923689e5599,2024-06-20T15:13:30Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,TerminateInstances,i-ee71926b9199,spot_instance,us-west-2,True,2,,medium,dev,8,108.2.120.50,terraform/1.5,corr-b3e8603ca2484770
evt-f3c8e7039380,2024-06-09T09:12:10Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AttachVolume,bucket-4bd1f2b2cb76,s3_bucket,ap-southeast-1,True,3,,low,cicd,49,97.15.19.128,github-actions/2.0,corr-2d4b6ad4149844d4
evt-f4729a27f8dd,2024-06-16T09:00:22Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,RunInstances,i-a76dddded8f0,ec2_instance,us-west-2,True,6,236.165.30.6,medium,staging,19,181.72.56.217,jenkins/2.414,corr-b585f63b3d7e4a10
evt-1614cfe4eeae,2024-06-13T09:30:03Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,ListBuckets,sg-9434be28df3e,security_group,eu-west-1,True,3,216.133.224.220,low,analytics,71,32.221.74.163,jenkins/2.414,corr-f3bddf0fdf0446af
evt-eb8205c73624,2024-06-26T14:05:13Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,GetObject,i-282419d21766,spot_instance,eu-west-1,True,8,36.59.157.7,medium,cicd,7,216.112.228.92,jenkins/2.414,corr-ce3ff6ad9ad84c68
evt-149f8ef1986b,2024-06-07T13:38:02Z,arn:aws:iam::123456789012:role/ci-runner-6,AssumedRole,CreateVolume,sg-8af05cf91dd5,security_group,ap-southeast-1,True,8,,low,production,48,118.187.25.228,kubectl/1.28,corr-28f751b516164149
evt-79937bff9206,2024-06-29T11:38:25Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,GetObject,bucket-b1bdcb117fff,s3_bucket,ap-southeast-1,True,6,205.82.106.73,high,analytics,7,23.247.66.45,github-actions/2.0,corr-e6d62a928fa44c8c
evt-1943fa15a48d,2024-06-29T15:21:16Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,RunInstances,i-cccc128c7f49,ec2_instance,ap-southeast-1,True,7,,low,production,12,173.251.240.122,jenkins/2.414,corr-82957f71b5f14071
evt-85b73046cea4,2024-06-17T13:39:18Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,GetObject,bucket-97d923f59e42,s3_bucket,eu-west-1,True,3,224.137.60.198,low,production,14,207.219.139.135,terraform/1.5,corr-7c1603f71c874ea7
evt-e41f7c6f3b23,2024-06-11T10:31:40Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,RunInstances,bucket-1e7d6d726771,s3_bucket,eu-west-1,True,7,,low,cicd,27,6.240.11.253,terraform/1.5,corr-82957f71b5f14071
evt-30ab13b46a1c,2024-06-23T13:47:13Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,PutObject,i-fc0d649e3a95,spot_instance,eu-west-1,True,6,243.33.96.229,low,cicd,50,21.200.91.74,aws-cli/2.13,corr-ce3ff6ad9ad84c68
evt-2f9b7bc89327,2024-06-25T20:51:46Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-469243427d71,spot_instance,eu-west-1,True,8,234.60.134.199,high,dev,15,115.109.146.178,github-actions/2.0,corr-8671f31e61624f83
evt-c812130b318b,2024-06-03T14:03:44Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,AssumedRole,TerminateInstances,i-96e99b8c28b8,ec2_instance,us-east-1,True,2,,low,dev,8,44.216.0.64,jenkins/2.414,corr-2ffb2a1f1b45405c
evt-cde9708ea2d9,2024-06-23T13:49:04Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,TerminateInstances,vol-5a0a540f19e0,volume,us-west-2,True,3,,medium,production,8,82.64.225.67,aws-cli/2.13,corr-ce3ff6ad9ad84c68
evt-46d5b8592654,2024-06-22T09:52:24Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,CreateVolume,bucket-1ecd9656bffc,s3_bucket,us-east-1,True,1,,low,production,19,239.182.103.191,terraform/1.5,corr-b3647c83d67447f0
evt-990168454678,2024-06-10T10:53:10Z,arn:aws:iam::123456789012:user/dev-9,IAMUser,RunInstances,bucket-0ebe37b4c657,s3_bucket,eu-west-1,True,8,,medium,analytics,14,237.90.80.202,aws-cli/2.13,corr-b3e8603ca2484770
evt-84abb815e920,2024-06-13T12:23:44Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,ListBuckets,i-d46eac79c1f6,ec2_instance,ap-southeast-1,True,6,,low,monitoring,86,245.85.142.183,boto3/1.28,corr-03dc14c1b0f143d9
evt-0622acf9ebbe,2024-06-18T10:50:01Z,arn:aws:iam::123456789012:role/ci-runner-7,AssumedRole,RunInstances,i-43c8350a016f,ec2_instance,eu-west-1,True,4,145.83.214.211,high,staging,7,202.222.194.7,terraform/1.5,corr-2ffb2a1f1b45405c
evt-0c5e092fbe98,2024-06-30T10:44:14Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,AttachVolume,bucket-d5f6362c7e46,s3_bucket,us-west-2,True,5,27.159.84.204,medium,staging,66,125.221.228.109,github-actions/2.0,corr-b2957f18a49445ec
evt-e6c3553d380f,2024-06-13T13:02:54Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,GetObject,sg-f0b3471b450e,security_group,us-west-2,True,7,,low,analytics,62,62.147.254.198,boto3/1.28,corr-8870eb0fe5ec47e5
evt-7d7238e72458,2024-06-30T23:41:57Z,arn:aws:iam::123456789012:user/dev-4,IAMUser,AssumeRole,i-2b8544ebaf41,ec2_instance,us-east-1,False,0,,high,analytics,7,218.240.132.148,terraform/1.5,corr-5f16717835a74242
evt-996b32e73ad1,2024-06-25T02:01:10Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-9461ac2f3521,spot_instance,eu-west-1,False,0,,high,monitoring,22,184.58.83.247,github-actions/2.0,corr-16e18d34813746eb
evt-599817fcb3ee,2024-06-16T10:51:04Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,GetObject,sg-d0c627e1b51a,security_group,us-west-2,True,5,74.1.48.48,low,monitoring,49,160.244.156.219,github-actions/2.0,corr-9986a3b6393b45eb
evt-82b0a2ad961d,2024-06-04T10:58:34Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,PutObject,bucket-4fa1e1370e3f,s3_bucket,us-east-1,True,4,,low,production,46,58.207.200.101,terraform/1.5,corr-56af8b0ccac94a9f
evt-046da7b19c51,2024-06-04T17:16:28Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,AssumedRole,CreateVolume,vol-c0d648e46430,volume,us-east-1,True,8,,medium,production,41,186.120.233.223,aws-cli/2.13,corr-911eb582b1dc4607
evt-efad8ec87b6a,2024-06-24T23:04:53Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AssumeRole,i-901bc3075321,spot_instance,us-west-2,True,7,239.154.107.230,high,cicd,19,9.186.80.101,github-actions/2.0,corr-5210cd9de66d4d3d
evt-c8f4fd210875,2024-06-05T11:14:06Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,PutObject,i-5f25940489a8,ec2_instance,eu-west-1,True,1,3.54.173.219,low,analytics,4,52.71.245.195,aws-cli/2.13,corr-44f834fed5bf4222
evt-dd8b4756c0e3,2024-06-12T02:38:29Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-5467d7197cd9,spot_instance,us-east-1,False,0,64.3.133.99,high,staging,15,193.136.168.78,kubectl/1.28,corr-61869e7743914800
evt-dcbbaa6fde73,2024-06-07T09:22:11Z,arn:aws:iam::123456789012:role/ci-runner-3,AssumedRole,PutObject,vol-8434d4cec308,volume,eu-west-1,True,2,,medium,cicd,54,248.177.147.29,jenkins/2.414,corr-6c9d910808894a47
evt-1171fc191388,2024-06-25T00:20:57Z,arn:aws:iam::123456789012:user/dev-30,IAMUser,RunInstances,i-89958c7bb34a,spot_instance,ap-southeast-1,False,0,197.13.136.8,high,staging,16,180.158.173.90,terraform/1.5,corr-4cf56a506796438b
evt-0f41a27c5421,2024-06-28T11:54:33Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,AssumedRole,GetObject,i-83c3e4f24a2a,spot_instance,ap-southeast-1,True,7,189.131.37.25,medium,monitoring,7,14.170.120.121,aws-cli/2.13,corr-30158c8b69c64e73
evt-d89d523b1b1b,2024-06-25T02:02:40Z,arn:aws:iam::123456789012:user/dev-25,IAMUser,RunInstances,i-0607ba938d5c,spot_instance,eu-west-1,False,0,218.215.250.28,high,cicd,20,163.235.78.112,terraform/1.5,corr-16e18d34813746eb
evt-4dbc533fbc8b,2024-06-09T15:26:47Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,AssumedRole,GetObject,i-857ee3cace57,ec2_instance,us-east-1,True,7,,low,cicd,86,209.163.101.51,terraform/1.5,corr-3633f9daf8c34bd9
evt-358bd4318284,2024-06-25T20:55:16Z,arn:aws:iam::123456789012:user/dev-26,IAMUser,RunInstances,i-d4f117205093,spot_instance,eu-west-1,True,5,,high,analytics,9,71.64.155.158,jenkins/2.414,corr-8671f31e61624f83
evt-5d94c83ee56f,2024-06-19T14:48:12Z,arn:aws:iam::123456789012:user/dev-13,IAMUser,PutObject,i-d2c41c4024f0,ec2_instance,eu-west-1,True,5,189.242.107.44,low,production,81,254.110.46.238,boto3/1.28,corr-15d89eeb716b475f
evt-8aa46e74d474,2024-06-30T14:29:08Z,arn:aws:iam::123456789012:role/ci-runner-5,AssumedRole,AssumeRole,bucket-2ab7ace686a6,s3_bucket,us-west-2,True,4,202.87.80.157,low,analytics,53,84.242.213.200,boto3/1.28,corr-b19b4a0de37d4604
evt-867a742c6229,2024-06-23T15:19:09Z,arn:aws:iam::123456789012:role/ci-runner-4,AssumedRole,AttachVolume,i-a838fdcf520a,ec2_instance,us-west-2,True,1,,low,cicd,59,152.223.33.245,kubectl/1.28,corr-f0e51196d8ab4108
evt-4dd031852e06,2024-06-27T10:46:32Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,PutObject,bucket-946e68e4ec5b,s3_bucket,us-west-2,True,1,,low,monitoring,75,21.90.101.68,aws-cli/2.13,corr-5754a2ed633b437a
evt-e6b4cf9cee2f,2024-06-28T16:03:04Z,arn:aws:iam::123456789012:user/dev-8,IAMUser,CreateSecurityGroup,i-a1bd631933db,spot_instance,ap-southeast-1,True,3,179.185.211.191,medium,cicd,9,146.169.153.21,kubectl/1.28,corr-96cba1d396c9443e
evt-bc96af184127,2024-06-10T11:56:04Z,arn:aws:iam::123456789012:user/dev-1,IAMUser,PutObject,bucket-039d0fa997aa,s3_bucket,us-east-1,True,3,85.200.195.53,high,cicd,20,137.197.96.122,aws-cli/2.13,corr-014b9249bc3b4ae3
evt-af2379be84fc,2024-06-28T17:16:53Z,arn:aws:iam::123456789012:user/dev-6,IAMUser,ListBuckets,bucket-5e3767b24897,s3_bucket,us-west-2,True,2,,low,production,57,174.208.240.221,github-actions/2.0,corr-89909422a8c245a9
evt-048efb33dc7f,2024-06-01T17:47:40Z,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,AssumedRole,AssumeRole,vol-a93d0e2bb625,volume,us-east-1,True,6,,low,monitoring,72,246.33.134.187,github-actions/2.0,corr-6de983877a3c4297
evt-2c62a08cb005,2024-06-03T03:46:17Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-551a5e96c410,spot_instance,ap-southeast-1,True,8,98.183.151.180,high,dev,20,251.202.140.3,aws-cli/2.13,corr-26d2b5b4a08649dc
evt-4f16b24e1217,2024-06-27T00:15:18Z,arn:aws:iam::123456789012:user/dev-22,IAMUser,RunInstances,i-fca12bd48dc8,spot_instance,ap-southeast-1,False,0,159.247.249.5,high,production,18,142.210.6.5,jenkins/2.414,corr-a333f8c702f244ba
evt-093eec35ea77,2024-06-16T17:56:56Z,arn:aws:iam::123456789012:user/dev-3,IAMUser,GetObject,i-2bf2ed4b5dd5,ec2_instance,eu-west-1,True,7,161.243.61.96,low,monitoring,11,148.8.132.42,github-actions/2.0,corr-ce3ff6ad9ad84c68
evt-c4aa1a0248d7,2024-06-01T10:17:11Z,arn:aws:iam::123456789012:user/dev-2,IAMUser,GetObject,i-4775776c09ec,ec2_instance,us-west-2,True,6,,low,cicd,38,220.176.96.161,kubectl/1.28,corr-f1f992e0206145b6
evt-5685fcfb329f,2024-06-14T17:53:05Z,arn:aws:iam::123456789012:role/ci-runner-1,AssumedRole,CreateVolume,i-2476ab49aa6d,ec2_instance,us-west-2,True,3,125.170.90.81,low,analytics,41,2.231.140.54,aws-cli/2.13,corr-c2cbfdd507644c73
evt-6e04f6c7b300,2024-06-02T16:16:40Z,arn:aws:iam::123456789012:role/ci-runner-2,AssumedRole,RunInstances,i-1a452211d600,spot_instance,eu-west-1,True,4,26.126.123.69,medium,monitoring,11,15.112.198.91,github-actions/2.0,corr-b585f63b3d7e4a10
evt-ec2d658b5d76,2024-06-26T17:45:08Z,arn:aws:iam::123456789012:user/dev-7,IAMUser,TerminateInstances,vol-2d7c335b54d1,volume,ap-southeast-1,True,2,,low,monitoring,4,144.199.205.156,kubectl/1.28,corr-44f834fed5bf4222
