resource_id,resource_type,created_time,deleted_time,ttl_minutes,namespace,owner,public_exposure,privilege_level,ephemeral_label
vol-2a03a63c8111,volume,2024-06-22T23:44:17Z,2024-06-23T00:15:17Z,31,production,arn:aws:iam::123456789012:user/dev-9,False,medium,ephemeral
i-7e620bac5e1a,spot_instance,2024-06-26T05:33:12Z,2024-06-26T05:50:12Z,17,analytics,arn:aws:iam::123456789012:user/dev-10,True,high,ephemeral
i-48852d876f8f,ec2_instance,2024-06-19T11:14:30Z,2024-06-19T11:47:30Z,33,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
bucket-a878d625ce3a,s3_bucket,2024-06-12T10:34:46Z,2024-06-12T10:54:46Z,20,dev,arn:aws:iam::123456789012:user/dev-5,False,medium,ephemeral
sg-80d9653306f3,security_group,2024-06-16T18:32:18Z,2024-06-16T18:52:18Z,20,dev,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
bucket-9398a93c11ed,s3_bucket,2024-06-20T10:29:12Z,,1222,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,persistent
vol-42da5ca789c5,volume,2024-06-08T14:12:35Z,2024-06-08T14:46:35Z,34,monitoring,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
vol-9958497a2296,volume,2024-06-09T06:33:36Z,2024-06-09T06:35:36Z,2,staging,arn:aws:iam::123456789012:role/ci-runner-2,False,medium,ephemeral
vol-85598357b76b,volume,2024-06-04T07:32:13Z,2024-06-04T07:44:13Z,12,analytics,arn:aws:iam::123456789012:role/ci-runner-6,False,low,ephemeral
i-3456ce594be8,spot_instance,2024-06-19T09:32:17Z,2024-06-19T10:01:17Z,29,cicd,arn:aws:iam::123456789012:user/dev-1,False,medium,ephemeral
i-3637a5b5759a,spot_instance,2024-06-21T18:22:09Z,,1429,analytics,arn:aws:iam::123456789012:user/dev-8,False,low,persistent
i-fe54744fbaf3,ec2_instance,2024-06-10T09:00:47Z,2024-06-10T09:11:47Z,11,cicd,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
bucket-c0c33aa2245a,s3_bucket,2024-06-28T05:38:05Z,2024-06-28T06:18:05Z,40,dev,arn:aws:iam::123456789012:user/dev-2,False,medium,ephemeral
vol-8a3acff96205,volume,2024-06-01T18:14:54Z,2024-06-01T18:17:54Z,3,cicd,arn:aws:iam::123456789012:user/dev-6,False,medium,ephemeral
i-ff191f03cfde,ec2_instance,2024-06-05T18:40:17Z,2024-06-05T19:15:17Z,35,dev,arn:aws:iam::123456789012:role/ci-runner-3,False,low,ephemeral
sg-d37e63bcdeb5,security_group,2024-06-14T19:51:38Z,2024-06-14T20:01:38Z,10,cicd,arn:aws:iam::123456789012:user/dev-2,False,low,ephemeral
sg-680a34dd986f,security_group,2024-06-07T22:46:46Z,,671,staging,arn:aws:iam::123456789012:user/dev-11,False,low,persistent
sg-70009a205cbf,security_group,2024-06-21T12:32:41Z,2024-06-21T13:18:41Z,46,dev,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
sg-fd9702df84cd,security_group,2024-06-12T20:11:39Z,,1103,cicd,arn:aws:iam::123456789012:role/ci-runner-1,False,low,persistent
sg-594a2b5c76c9,security_group,2024-06-29T15:41:01Z,2024-06-29T15:46:01Z,5,production,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
vol-3e0478a3386d,volume,2024-06-19T15:35:07Z,2024-06-19T15:54:07Z,19,monitoring,arn:aws:iam::123456789012:user/dev-7,True,high,ephemeral
i-3f8f1c756715,ec2_instance,2024-06-04T03:39:03Z,2024-06-04T03:41:03Z,2,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,ephemeral
bucket-5b9c6a07321e,s3_bucket,2024-06-12T20:51:20Z,2024-06-12T21:02:20Z,11,production,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
i-43bacbfc5447,ec2_instance,2024-06-07T01:23:09Z,2024-06-07T01:46:09Z,23,production,arn:aws:iam::123456789012:role/ci-runner-7,False,low,ephemeral
i-ecf4b2dcab44,ec2_instance,2024-06-29T23:13:48Z,2024-06-30T00:12:48Z,59,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
i-6d9589f3b576,ec2_instance,2024-06-07T00:56:06Z,,906,staging,arn:aws:iam::123456789012:user/dev-3,False,medium,persistent
i-faca0b6d7da8,spot_instance,2024-06-04T10:27:48Z,2024-06-04T10:57:48Z,30,production,arn:aws:iam::123456789012:role/ci-runner-5,False,low,ephemeral
vol-f7991f23c63e,volume,2024-06-08T17:29:55Z,2024-06-08T18:20:55Z,51,staging,arn:aws:iam::123456789012:user/dev-1,False,medium,ephemeral
vol-4c4d7ad0c510,volume,2024-06-02T17:09:16Z,2024-06-02T17:17:16Z,8,monitoring,arn:aws:iam::123456789012:user/dev-1,False,medium,ephemeral
i-4c3ffdbc9d12,spot_instance,2024-06-11T12:39:43Z,2024-06-11T13:16:43Z,37,staging,arn:aws:iam::123456789012:user/dev-13,False,medium,ephemeral
sg-77d33b07dfe8,security_group,2024-06-10T15:25:21Z,2024-06-10T15:33:21Z,8,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
sg-2a95c0f22380,security_group,2024-06-08T08:48:25Z,2024-06-08T09:04:25Z,16,production,arn:aws:iam::123456789012:role/ci-runner-1,True,high,ephemeral
vol-b0e7ade633bb,volume,2024-06-07T03:05:45Z,2024-06-07T03:09:45Z,4,dev,arn:aws:iam::123456789012:role/ci-runner-1,False,low,ephemeral
i-867f2df4f632,spot_instance,2024-06-19T22:32:49Z,2024-06-19T22:46:49Z,14,monitoring,arn:aws:iam::123456789012:user/dev-1,False,low,ephemeral
i-43d39fb17f27,ec2_instance,2024-06-27T02:21:18Z,,756,analytics,arn:aws:iam::123456789012:user/dev-2,False,medium,persistent
bucket-807124d7e0c7,s3_bucket,2024-06-18T11:47:27Z,2024-06-18T11:51:27Z,4,staging,arn:aws:iam::123456789012:user/dev-6,False,high,ephemeral
i-cb3e7d41ec0d,spot_instance,2024-06-09T18:25:59Z,2024-06-09T18:31:59Z,6,dev,arn:aws:iam::123456789012:user/dev-5,False,high,ephemeral
sg-0a2772cd0bde,security_group,2024-06-09T10:41:05Z,2024-06-09T11:29:05Z,48,analytics,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
i-c54b6e7ca94d,spot_instance,2024-06-20T15:59:25Z,2024-06-20T16:13:25Z,14,production,arn:aws:iam::123456789012:role/ci-runner-1,False,low,ephemeral
sg-90c442f222b7,security_group,2024-06-12T00:31:09Z,2024-06-12T00:45:09Z,14,cicd,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
i-d54567e4f952,spot_instance,2024-06-19T10:04:42Z,2024-06-19T10:28:42Z,24,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,medium,ephemeral
sg-db44f7380bc9,security_group,2024-06-18T05:47:47Z,,434,cicd,arn:aws:iam::123456789012:user/dev-10,False,medium,persistent
vol-880d139f9cc4,volume,2024-06-06T10:58:29Z,2024-06-06T11:03:29Z,5,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,ephemeral
vol-5147d4d32c91,volume,2024-06-27T03:56:15Z,2024-06-27T04:25:15Z,29,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,medium,ephemeral
sg-4d986cb55f11,security_group,2024-06-24T03:15:03Z,2024-06-24T03:24:03Z,9,production,arn:aws:iam::123456789012:user/dev-11,False,low,ephemeral
i-ed1a6a57fec6,ec2_instance,2024-06-11T22:04:45Z,2024-06-11T22:22:45Z,18,production,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
vol-f2bcdc45cf3e,volume,2024-06-21T16:07:38Z,2024-06-21T16:58:38Z,51,dev,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
vol-8b079fe3bac7,volume,2024-06-24T16:51:25Z,2024-06-24T17:42:25Z,51,production,arn:aws:iam::123456789012:user/dev-2,False,medium,ephemeral
vol-85b877e2ad75,volume,2024-06-15T01:12:51Z,,854,monitoring,arn:aws:iam::123456789012:user/dev-10,False,low,persistent
vol-af5467c52054,volume,2024-06-21T03:48:11Z,2024-06-21T04:37:11Z,49,staging,arn:aws:iam::123456789012:user/dev-5,False,medium,ephemeral
i-a480018de0b4,spot_instance,2024-06-24T12:03:21Z,2024-06-24T12:17:21Z,14,monitoring,arn:aws:iam::123456789012:user/dev-6,True,high,ephemeral
vol-9760e845a7f1,volume,2024-06-07T08:30:26Z,,1215,monitoring,arn:aws:iam::123456789012:role/ci-runner-2,False,medium,persistent
vol-85a474430e95,volume,2024-06-26T05:24:27Z,2024-06-26T05:52:27Z,28,monitoring,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
sg-29ee2a06a0fc,security_group,2024-06-05T04:44:46Z,2024-06-05T05:37:46Z,53,cicd,arn:aws:iam::123456789012:user/dev-7,False,low,ephemeral
bucket-f448ed086601,s3_bucket,2024-06-24T09:25:43Z,2024-06-24T10:03:43Z,38,dev,arn:aws:iam::123456789012:user/dev-3,False,low,ephemeral
i-cf39e4cc4308,ec2_instance,2024-06-12T13:05:56Z,2024-06-12T13:44:56Z,39,monitoring,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
vol-6f6b94bebd44,volume,2024-06-06T02:36:01Z,,1412,analytics,arn:aws:iam::123456789012:role/ci-runner-7,False,medium,persistent
i-53fabc5ed3c4,spot_instance,2024-06-03T00:15:48Z,2024-06-03T00:45:48Z,30,production,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
sg-5c810cc60e03,security_group,2024-06-21T18:07:23Z,2024-06-21T18:41:23Z,34,monitoring,arn:aws:sts::123456789012:assumed-role/analytics-role/session-2,False,high,ephemeral
sg-ea69a979f448,security_group,2024-06-09T05:18:41Z,,1245,monitoring,arn:aws:iam::123456789012:user/dev-6,False,low,persistent
sg-b93b8787e2bc,security_group,2024-06-14T09:04:33Z,2024-06-14T09:17:33Z,13,production,arn:aws:iam::123456789012:role/ci-runner-5,False,medium,ephemeral
i-f89d35e347bf,spot_instance,2024-06-21T13:57:02Z,,1224,cicd,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,medium,persistent
vol-2fc74de01c0f,volume,2024-06-21T14:15:19Z,2024-06-21T14:27:19Z,12,analytics,arn:aws:iam::123456789012:role/ci-runner-2,False,medium,ephemeral
i-f865d3940350,ec2_instance,2024-06-04T11:35:34Z,,894,dev,arn:aws:iam::123456789012:user/dev-12,False,low,persistent
vol-a1617868731e,volume,2024-06-13T19:33:12Z,,101,monitoring,arn:aws:iam::123456789012:user/dev-12,False,low,persistent
bucket-574fdc613191,s3_bucket,2024-06-06T20:29:13Z,2024-06-06T20:48:13Z,19,analytics,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
sg-b54480c28043,security_group,2024-06-02T16:38:08Z,2024-06-02T16:48:08Z,10,analytics,arn:aws:iam::123456789012:user/dev-13,True,high,ephemeral
sg-c58f55b0ff42,security_group,2024-06-22T00:31:34Z,2024-06-22T00:38:34Z,7,production,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
vol-56ae8a8de7c4,volume,2024-06-24T19:55:09Z,2024-06-24T19:57:09Z,2,monitoring,arn:aws:iam::123456789012:role/ci-runner-6,False,low,ephemeral
i-9d1abef36c63,spot_instance,2024-06-27T16:24:48Z,2024-06-27T17:21:48Z,57,dev,arn:aws:iam::123456789012:role/ci-runner-7,False,low,ephemeral
sg-59607c0b2364,security_group,2024-06-08T04:41:01Z,2024-06-08T05:37:01Z,56,staging,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
i-ef0b6566e666,ec2_instance,2024-06-24T05:33:24Z,2024-06-24T06:24:24Z,51,analytics,arn:aws:iam::123456789012:user/dev-12,False,medium,ephemeral
i-558654c333fd,spot_instance,2024-06-02T02:30:09Z,2024-06-02T02:34:09Z,4,staging,arn:aws:iam::123456789012:role/ci-runner-6,False,low,ephemeral
sg-a5d9235853d8,security_group,2024-06-08T10:18:25Z,2024-06-08T10:24:25Z,6,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-4,True,high,ephemeral
vol-71ad86e42e10,volume,2024-06-20T20:00:18Z,2024-06-20T20:59:18Z,59,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,low,ephemeral
i-7d4979781fc7,ec2_instance,2024-06-08T07:04:58Z,2024-06-08T07:51:58Z,47,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,medium,ephemeral
bucket-4458bd30abda,s3_bucket,2024-06-15T05:27:25Z,,849,staging,arn:aws:iam::123456789012:user/dev-11,False,low,persistent
bucket-eb64cb7e9e8e,s3_bucket,2024-06-06T10:31:02Z,2024-06-06T10:44:02Z,13,cicd,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
sg-cf03f555a13e,security_group,2024-06-23T19:33:52Z,,986,analytics,arn:aws:iam::123456789012:user/dev-5,False,low,persistent
i-96573c9c6552,ec2_instance,2024-06-24T14:52:41Z,2024-06-24T14:58:41Z,6,dev,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
sg-766cffe0d36b,security_group,2024-06-18T23:29:41Z,2024-06-18T23:33:41Z,4,dev,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
vol-baab94bc0ff9,volume,2024-06-15T07:23:51Z,,414,staging,arn:aws:iam::123456789012:user/dev-1,False,low,persistent
vol-5f68ba2b5201,volume,2024-06-03T02:39:33Z,,354,dev,arn:aws:iam::123456789012:user/dev-11,False,low,persistent
i-705988b50ccb,spot_instance,2024-06-07T07:22:27Z,2024-06-07T07:46:27Z,24,staging,arn:aws:iam::123456789012:user/dev-12,False,low,ephemeral
i-ca413e47bce7,ec2_instance,2024-06-08T20:41:17Z,2024-06-08T20:45:17Z,4,analytics,arn:aws:iam::123456789012:user/dev-1,False,medium,ephemeral
sg-90f67c536c12,security_group,2024-06-18T10:45:21Z,2024-06-18T10:49:21Z,4,staging,arn:aws:iam::123456789012:user/dev-2,False,medium,ephemeral
i-bab4b135666b,spot_instance,2024-06-13T08:34:53Z,2024-06-13T09:28:53Z,54,analytics,arn:aws:iam::123456789012:user/dev-13,False,low,ephemeral
i-aed964a2fcb6,spot_instance,2024-06-19T16:49:16Z,,906,staging,arn:aws:iam::123456789012:role/ci-runner-2,False,low,persistent
sg-f90ab3b96e51,security_group,2024-06-26T09:45:17Z,,942,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,low,persistent
sg-7c101b6b4e81,security_group,2024-06-24T10:14:35Z,2024-06-24T10:34:35Z,20,production,arn:aws:iam::123456789012:user/dev-4,False,low,ephemeral
i-b8f1e40f6164,ec2_instance,2024-06-17T03:48:26Z,2024-06-17T04:13:26Z,25,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-1,False,low,ephemeral
vol-5e17d5d193bb,volume,2024-06-29T00:11:52Z,2024-06-29T00:21:52Z,10,monitoring,arn:aws:iam::123456789012:user/dev-8,True,high,ephemeral
bucket-ff3dc3e667dd,s3_bucket,2024-06-16T20:46:52Z,2024-06-16T20:50:52Z,4,production,arn:aws:iam::123456789012:user/dev-9,False,low,ephemeral
sg-f106553811ff,security_group,2024-06-20T04:38:56Z,2024-06-20T05:28:56Z,50,monitoring,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
vol-2cdec612b40b,volume,2024-06-10T21:08:44Z,2024-06-10T22:06:44Z,58,monitoring,arn:aws:iam::123456789012:user/dev-1,False,low,ephemeral
i-40609a3641f3,ec2_instance,2024-06-07T06:53:53Z,2024-06-07T07:01:53Z,8,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,high,ephemeral
i-5ff64823d564,ec2_instance,2024-06-14T12:16:14Z,2024-06-14T12:30:14Z,14,dev,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
i-4db3e73d00c4,ec2_instance,2024-06-15T19:04:23Z,,1425,dev,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,low,persistent
i-f3cef3f62ea7,spot_instance,2024-06-13T22:39:31Z,,967,analytics,arn:aws:iam::123456789012:user/dev-7,False,high,persistent
sg-fcab253c4163,security_group,2024-06-24T19:29:16Z,2024-06-24T19:39:16Z,10,production,arn:aws:iam::123456789012:user/dev-8,False,low,ephemeral
vol-390ff0873c45,volume,2024-06-28T20:06:50Z,2024-06-28T21:05:50Z,59,analytics,arn:aws:iam::123456789012:user/dev-4,False,low,ephemeral
i-16ecff7e0955,spot_instance,2024-06-02T16:12:36Z,2024-06-02T16:14:36Z,2,analytics,arn:aws:iam::123456789012:role/ci-runner-2,False,low,ephemeral
vol-cba48e5c79ce,volume,2024-06-29T04:50:40Z,,931,analytics,arn:aws:iam::123456789012:role/ci-runner-2,False,medium,persistent
bucket-f1d54220ce8c,s3_bucket,2024-06-16T00:55:10Z,2024-06-16T00:57:10Z,2,staging,arn:aws:iam::123456789012:role/ci-runner-3,False,medium,ephemeral
vol-6cf29a62ced1,volume,2024-06-07T01:04:04Z,2024-06-07T01:57:04Z,53,cicd,arn:aws:iam::123456789012:user/dev-6,False,low,ephemeral
i-f5f4b1fe0c0c,ec2_instance,2024-06-01T09:16:20Z,2024-06-01T10:11:20Z,55,cicd,arn:aws:iam::123456789012:role/ci-runner-7,False,high,ephemeral
bucket-ba4b7407c9a3,s3_bucket,2024-06-16T01:35:36Z,2024-06-16T01:42:36Z,7,staging,arn:aws:iam::123456789012:user/dev-14,False,low,ephemeral
i-158464aeb473,spot_instance,2024-06-13T17:39:53Z,2024-06-13T18:10:53Z,31,production,arn:aws:iam::123456789012:role/ci-runner-5,False,medium,ephemeral
i-1fc29b41ca47,ec2_instance,2024-06-21T13:44:14Z,2024-06-21T13:59:14Z,15,staging,arn:aws:iam::123456789012:role/ci-runner-7,False,medium,ephemeral
bucket-9a7b1fe52019,s3_bucket,2024-06-02T17:31:23Z,2024-06-02T17:54:23Z,23,staging,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
vol-cd11901b4c2d,volume,2024-06-22T01:06:24Z,2024-06-22T01:20:24Z,14,monitoring,arn:aws:iam::123456789012:role/ci-runner-6,False,high,ephemeral
i-c728124bbbf9,spot_instance,2024-06-28T13:16:38Z,,867,staging,arn:aws:iam::123456789012:user/dev-1,False,low,persistent
i-ab2a43ac3543,ec2_instance,2024-06-21T07:13:41Z,2024-06-21T08:12:41Z,59,analytics,arn:aws:iam::123456789012:user/dev-5,False,low,ephemeral
vol-b49693d46783,volume,2024-06-07T09:19:28Z,,711,monitoring,arn:aws:iam::123456789012:user/dev-3,False,low,persistent
i-2182ca533e45,ec2_instance,2024-06-27T01:12:29Z,,270,cicd,arn:aws:iam::123456789012:user/dev-14,False,low,persistent
sg-ab55111f63fd,security_group,2024-06-04T10:28:00Z,2024-06-04T10:53:00Z,25,cicd,arn:aws:iam::123456789012:user/dev-11,False,high,ephemeral
sg-4c3a8ea31fe4,security_group,2024-06-01T21:16:46Z,2024-06-01T21:25:46Z,9,analytics,arn:aws:iam::123456789012:user/dev-9,False,high,ephemeral
i-c0d3d6ff697a,ec2_instance,2024-06-08T14:45:48Z,2024-06-08T15:00:48Z,15,production,arn:aws:sts::123456789012:assumed-role/analytics-role/session-5,False,low,ephemeral
sg-82b2d14c9fc6,security_group,2024-06-17T08:46:44Z,2024-06-17T08:50:44Z,4,production,arn:aws:iam::123456789012:user/dev-3,False,medium,ephemeral
vol-53b5d69e9b26,volume,2024-06-06T21:28:25Z,2024-06-06T22:25:25Z,57,analytics,arn:aws:iam::123456789012:role/ci-runner-4,False,low,ephemeral
sg-7cb088c21304,security_group,2024-06-10T11:38:30Z,2024-06-10T11:55:30Z,17,analytics,arn:aws:sts::123456789012:assumed-role/analytics-role/session-3,False,medium,ephemeral
vol-54830b7a283c,volume,2024-06-14T12:46:57Z,2024-06-14T13:23:57Z,37,production,arn:aws:iam::123456789012:user/dev-9,False,low,ephemeral
vol-63f5a529bb61,volume,2024-06-08T19:26:27Z,2024-06-08T20:03:27Z,37,monitoring,arn:aws:iam::123456789012:user/dev-6,False,medium,ephemeral
i-320944502cca,ec2_instance,2024-06-14T19:09:22Z,2024-06-14T19:16:22Z,7,dev,arn:aws:iam::123456789012:user/dev-14,False,medium,ephemeral
