event_id,timestamp,namespace,pod_name,event_type,controller_owner,service_account,image_name,privileged,host_network,public_exposure,node_port,ttl_minutes,labels_present,cpu_request,memory_request,correlation_id
k8s-88066514be61,2024-06-04T14:09:14Z,production,test-runner-pro-0ede23,PodDeleted,HPA,monitor-sa,ubuntu:22.04,False,False,False,0,68,True,1653m,2761Mi,corr-768fbbc92e6b48b4
k8s-7798310ec594,2024-06-10T12:43:43Z,dev,batch-dev-eda0cf,ClusterRoleBindingCreated,Job,ci-runner,redis:7,False,False,False,0,82,True,1812m,223Mi,corr-ec1b9fb4168a4029
k8s-5640ca3b900a,2024-06-30T14:33:58Z,dev,scanner-dev-8995b1,PodDeleted,HPA,default,golang:1.21,False,False,False,0,30,True,221m,1400Mi,corr-6f07c6c49d2c4655
k8s-6e40228d6394,2024-06-14T16:34:22Z,cicd,test-runner-cic-c6f3b8,DeploymentCreated,Deployment,debug-sa,nginx:1.25,False,False,False,0,33,True,1958m,1738Mi,corr-264b2fcf85dd47c4
k8s-0d2d3af6a138,2024-06-07T17:20:44Z,dev,db-migrate-dev-ac7922,ServiceCreated,None,default,node:20-alpine,False,False,False,0,13,True,1982m,3463Mi,corr-9e57a347f56e4b9c
k8s-2150cb1bbbb2,2024-06-11T15:11:42Z,staging,cache-sta-79e72a,PodDeleted,None,deploy-sa,python:3.11-slim,False,False,False,0,21,True,927m,1647Mi,corr-d24eed0307de44a2
k8s-5bbb4c9c24fe,2024-06-19T14:02:29Z,analytics,batch-ana-005a2e,ServiceCreated,Job,ci-runner,golang:1.21,False,False,False,0,19,True,1406m,1647Mi,corr-79d778eaacb04d49
k8s-7af582bc4582,2024-06-27T09:33:02Z,cicd,scanner-cic-2768ec,PodDeleted,Deployment,monitor-sa,redis:7,False,False,False,0,33,True,1662m,795Mi,corr-ea98efb2d41f438c
k8s-4e3f7f0e4d0d,2024-06-18T14:30:11Z,analytics,analytics-ana-e504ab,PodDeleted,Job,admin-sa,python:3.11-slim,False,False,False,0,16,True,162m,2621Mi,corr-8395b844cfaa45c7
k8s-c5bbf418d00c,2024-06-19T16:02:14Z,staging,cache-sta-b5ccf3,PodCreated,Deployment,debug-sa,prometheus:v2.45,False,False,False,0,4,True,802m,1706Mi,corr-3ff9cc6fdf2c43ca
k8s-68ad9977a935,2024-06-08T16:28:50Z,production,test-runner-pro-9b9531,ServiceCreated,Job,monitor-sa,redis:7,False,False,False,0,13,True,401m,3589Mi,corr-5cedb8f409384236
k8s-1549e225f3be,2024-06-10T11:12:53Z,dev,builder-dev-f33ce7,ServiceCreated,HPA,admin-sa,node:20-alpine,False,False,False,0,17,True,1490m,2640Mi,corr-288fb18e5a7549a0
k8s-8c492dd23f1c,2024-06-16T12:13:21Z,monitoring,db-migrate-mon-963bd3,PodDeleted,HPA,deploy-sa,python:3.11-slim,False,False,False,0,63,True,292m,2070Mi,corr-e536b6c1c58b4474
k8s-0afe51c9e36c,2024-06-27T09:04:28Z,staging,batch-sta-4a14b8,PodCreated,Deployment,admin-sa,ci-runner:latest,True,True,True,31487,7,True,1251m,2699Mi,corr-45a5c1c40ed94e28
k8s-99dd4980e681,2024-06-19T17:51:33Z,production,api-pro-5b3b99,SecretMounted,None,admin-sa,custom-app:v2.1,True,True,True,32423,10,True,304m,969Mi,corr-8c1c69f89422491e
k8s-d900a907768b,2024-06-19T12:21:45Z,cicd,test-runner-cic-9bfa48,PodDeleted,Job,analytics-sa,nginx:1.25,False,False,False,0,90,True,101m,2199Mi,corr-0f15fb05c3004f1a
k8s-71563705ca1d,2024-06-27T11:29:49Z,dev,worker-dev-c6d05a,PodCreated,Job,debug-sa,golang:1.21,False,False,False,0,15,True,242m,2066Mi,corr-70eeefa1fe324f80
k8s-699adf91792a,2024-06-06T15:49:13Z,cicd,analytics-cic-02bec3,ClusterRoleBindingCreated,Job,deploy-sa,prometheus:v2.45,False,False,False,0,29,True,1024m,4006Mi,corr-9c2d48a6cb054cb3
k8s-1597219f49e2,2024-06-05T17:39:02Z,production,scanner-pro-5a1d6e,RoleBindingCreated,HPA,analytics-sa,prometheus:v2.45,False,False,False,0,12,True,180m,1752Mi,corr-53b81b105b354309
k8s-dba637877708,2024-06-03T12:43:39Z,cicd,cache-cic-459d0f,DeploymentCreated,HPA,monitor-sa,custom-app:v2.1,False,False,False,0,36,True,1533m,4060Mi,corr-9fdf190176b64639
k8s-57b13ad1dc07,2024-06-21T00:42:04Z,analytics,linter-ana-f1891b,PodCreated,None,admin-sa,prometheus:v2.45,True,True,True,32390,7,True,1137m,1829Mi,corr-2e0c9ceade3648c2
k8s-8b352bea6210,2024-06-04T15:03:26Z,staging,linter-sta-dedc70,ConfigMapCreated,CronJob,analytics-sa,node:20-alpine,False,False,False,0,55,True,1839m,2209Mi,corr-425031023e214e0b
k8s-6c19d70e1507,2024-06-29T15:20:11Z,dev,api-dev-34e627,PodDeleted,HPA,monitor-sa,node:20-alpine,False,False,False,0,11,True,1867m,1784Mi,corr-4c0b46fa913645a7
k8s-16531a9fbb11,2024-06-22T14:01:02Z,production,linter-pro-762a2a,PodDeleted,Job,deploy-sa,nginx:1.25,False,False,False,0,10,True,281m,2440Mi,corr-54a4d57e4eea4518
k8s-7226e2e8a69d,2024-06-04T13:46:07Z,cicd,analytics-cic-db470a,PodDeleted,HPA,admin-sa,redis:7,False,False,False,0,3,True,962m,468Mi,corr-df7126345c8644ae
k8s-3b2643dcc5cd,2024-06-18T13:06:17Z,cicd,batch-cic-7ae0f2,RoleBindingCreated,Deployment,monitor-sa,ubuntu:22.04,False,False,False,0,19,True,1475m,1788Mi,corr-e2190c1071414695
k8s-08f1e4c2445c,2024-06-04T16:42:03Z,dev,batch-dev-caad62,ClusterRoleBindingCreated,Deployment,deploy-sa,ci-runner:latest,False,False,False,0,58,True,585m,3532Mi,corr-de1e86d9705a4632
k8s-bbfc8cf1996a,2024-06-16T09:02:28Z,monitoring,builder-mon-d2af82,RoleBindingCreated,Deployment,debug-sa,grafana:10.0,False,False,False,0,18,True,1910m,2792Mi,corr-dc0c09b322d34217
k8s-2defd4e24880,2024-06-14T14:26:33Z,production,api-pro-6016d2,PodCreated,Deployment,admin-sa,redis:7,False,False,False,0,27,True,185m,183Mi,corr-10c9e70c8d9844c9
k8s-98f537b10447,2024-06-04T16:15:23Z,dev,batch-dev-f1333d,PodCreated,Deployment,analytics-sa,node:20-alpine,False,False,False,0,16,True,721m,2178Mi,corr-e5e4468d1b1b4fe2
k8s-ace8546793fc,2024-06-25T12:55:02Z,cicd,cache-cic-9905f1,PodDeleted,Job,deploy-sa,ci-runner:latest,False,False,False,0,12,True,921m,1347Mi,corr-b3f9396356364d6b
k8s-fef8da4b2b00,2024-06-16T09:22:22Z,dev,batch-dev-74df18,RoleBindingCreated,Job,ci-runner,redis:7,False,False,False,0,71,True,882m,3525Mi,corr-9a75d2b2e35d4bbb
k8s-57d60555a94a,2024-06-18T11:07:21Z,staging,analytics-sta-0a1034,ClusterRoleBindingCreated,HPA,debug-sa,nginx:1.25,False,False,False,0,52,True,602m,1195Mi,corr-2b7674154bd24ee6
k8s-67047a193807,2024-06-18T04:17:02Z,production,batch-pro-86cc2e,ClusterRoleBindingCreated,None,ci-runner,node:20-alpine,False,False,False,0,30,True,1996m,247Mi,corr-b3e4593433a74b03
k8s-7a3feebd952b,2024-06-24T15:46:09Z,analytics,cache-ana-f3eaa5,PodDeleted,HPA,admin-sa,nginx:1.25,False,False,False,0,19,True,1284m,3991Mi,corr-07f8b0e282394463
k8s-e80c4394e6a0,2024-06-06T13:23:15Z,production,db-migrate-pro-c3e08f,PodDeleted,CronJob,analytics-sa,custom-app:v2.1,False,False,False,0,20,True,1480m,3788Mi,corr-80a2f694fb2e4798
k8s-458ed6d85dc2,2024-06-12T09:48:22Z,staging,api-sta-4de483,DeploymentCreated,Job,deploy-sa,golang:1.21,False,False,False,0,50,True,160m,2810Mi,corr-960ad99077104ad2
k8s-57ffadafed4e,2024-06-04T11:36:12Z,staging,db-migrate-sta-b2ddca,PodCreated,Deployment,default,python:3.11-slim,False,False,False,0,22,True,926m,1802Mi,corr-e8413e752e5f4ff7
k8s-00042dbedf4a,2024-06-12T12:50:22Z,production,test-runner-pro-b20bbe,PodDeleted,Job,default,nginx:1.25,False,False,False,0,9,True,169m,1180Mi,corr-ec2270e5159740d5
k8s-2a9527e27e11,2024-06-05T09:34:58Z,cicd,batch-cic-6e16f3,PodCreated,Job,default,custom-app:v2.1,False,False,False,0,17,True,123m,754Mi,corr-53204788f10e4c76
k8s-842a5c6193a7,2024-06-16T11:04:38Z,production,scanner-pro-68036e,PodDeleted,CronJob,ci-runner,grafana:10.0,False,False,False,0,14,True,1113m,1266Mi,corr-254dbe7dce4c4c39
k8s-485ca20b056e,2024-06-22T09:08:47Z,cicd,builder-cic-8b5011,RoleBindingCreated,Deployment,debug-sa,prometheus:v2.45,False,False,False,0,45,True,919m,3515Mi,corr-a045323bd626463c
k8s-ba7a997e57e9,2024-06-16T09:41:30Z,cicd,analytics-cic-b9e20f,ClusterRoleBindingCreated,HPA,monitor-sa,redis:7,False,False,False,0,15,True,1524m,831Mi,corr-09e43cbd2f1f4822
k8s-79c6f9e8569b,2024-06-02T14:51:19Z,cicd,api-cic-02e964,RoleBindingCreated,DaemonSet,ci-runner,ubuntu:22.04,False,False,False,0,26,True,1286m,2333Mi,corr-33c704febce64d1d
k8s-09e2f00344ca,2024-06-15T12:33:50Z,dev,analytics-dev-ca5a0a,ServiceCreated,None,default,node:20-alpine,False,False,False,0,81,True,866m,2940Mi,corr-b76b14f7665f4ee5
k8s-4bb57b4fd0a0,2024-06-23T14:19:01Z,analytics,cache-ana-532481,DeploymentCreated,HPA,debug-sa,ci-runner:latest,False,False,False,0,17,True,516m,2970Mi,corr-c0b99dd665b149c3
k8s-c7eaf78b1157,2024-06-30T15:04:38Z,monitoring,batch-mon-5af57c,PodDeleted,HPA,default,node:20-alpine,False,False,False,0,4,True,428m,3632Mi,corr-6d6ff282d9554052
k8s-09dd6efc31b6,2024-06-05T10:40:14Z,cicd,test-runner-cic-d45de5,ClusterRoleBindingCreated,Job,analytics-sa,ubuntu:22.04,False,False,False,0,51,True,151m,3422Mi,corr-eff2dda1b4d441d0
k8s-4807f6f0aede,2024-06-24T14:37:28Z,staging,linter-sta-5c16b1,DeploymentCreated,None,admin-sa,custom-app:v2.1,True,False,True,31007,15,True,241m,2893Mi,corr-34fbfd51692648ef
k8s-fbdc4e57d138,2024-06-13T09:28:33Z,staging,linter-sta-48d2dd,PodCreated,Deployment,default,grafana:10.0,False,False,False,0,74,True,434m,383Mi,corr-bb4780d996824d10
k8s-a87b341ed44c,2024-06-19T16:17:35Z,production,analytics-pro-478991,RoleBindingCreated,DaemonSet,admin-sa,redis:7,False,False,False,0,26,True,1197m,1787Mi,corr-8fcb6e0c25d44e20
k8s-ad0aeefc39d2,2024-06-13T14:40:18Z,dev,batch-dev-05cfd5,PodDeleted,Deployment,default,python:3.11-slim,False,False,False,0,86,True,618m,1496Mi,corr-5c366a4b0d894c1b
k8s-39c1d2ab49d7,2024-06-20T17:02:28Z,monitoring,scanner-mon-db69df,PodCreated,Deployment,admin-sa,ubuntu:22.04,False,False,False,0,80,True,1954m,3021Mi,corr-cc4e9f76a2364c03
k8s-3fa3ca68a1a7,2024-06-16T11:56:26Z,staging,api-sta-2f9260,ServiceCreated,None,admin-sa,nginx:1.25,True,True,True,31466,7,True,1341m,2548Mi,corr-2ef28205224d473c
k8s-9d3c005b7973,2024-06-19T12:40:25Z,production,builder-pro-1ced7a,SecretMounted,Deployment,deploy-sa,grafana:10.0,False,False,False,0,82,True,806m,1672Mi,corr-15c771f973cd4039
k8s-6c191739c071,2024-06-26T17:56:00Z,dev,linter-dev-58d05d,PodCreated,Deployment,ci-runner,ubuntu:22.04,False,False,False,0,70,True,928m,3605Mi,corr-ca2692a4a0cf4150
k8s-88af635af67e,2024-06-23T11:19:56Z,production,analytics-pro-8977c4,DeploymentCreated,CronJob,ci-runner,nginx:1.25,False,False,False,0,45,True,1126m,707Mi,corr-41c7644a4a4b45fa
k8s-77ff06effdc1,2024-06-17T11:02:27Z,monitoring,api-mon-442ab4,ConfigMapCreated,HPA,analytics-sa,ci-runner:latest,False,False,False,0,37,True,524m,3761Mi,corr-7d2bbc385681475b
k8s-2ddb5593e9f2,2024-06-29T13:01:59Z,analytics,linter-ana-ed299c,PodCreated,CronJob,ci-runner,custom-app:v2.1,False,False,False,0,36,True,1731m,528Mi,corr-c7ec956736a34ca5
k8s-31416052ac4f,2024-06-24T10:05:37Z,staging,builder-sta-b04eb1,PodCreated,HPA,default,redis:7,False,False,False,0,15,True,1278m,1115Mi,corr-c6d005b669394984
k8s-b6617f969405,2024-06-02T11:58:06Z,analytics,api-ana-ed23fb,DeploymentCreated,Job,monitor-sa,prometheus:v2.45,False,False,False,0,71,True,1836m,1316Mi,corr-2eafecde3cdc47a6
k8s-7ce61546a24d,2024-06-16T16:34:40Z,staging,cache-sta-2d3839,PodCreated,HPA,analytics-sa,nginx:1.25,False,False,False,0,14,True,1724m,718Mi,corr-8fe1d8c9764e4c34
k8s-5824101e1a96,2024-06-07T14:05:22Z,staging,batch-sta-6e19f2,RoleBindingCreated,DaemonSet,ci-runner,prometheus:v2.45,False,False,False,0,27,True,692m,1189Mi,corr-78eba6179ab7434e
k8s-3835f15d8720,2024-06-19T11:12:44Z,production,worker-pro-802186,PodCreated,HPA,analytics-sa,ubuntu:22.04,False,False,False,0,11,True,125m,3064Mi,corr-23f1983f16c44c39
k8s-c59704b484b6,2024-06-23T11:37:45Z,cicd,analytics-cic-3d03d9,PodDeleted,HPA,monitor-sa,prometheus:v2.45,False,False,True,32541,14,True,939m,1977Mi,corr-ca1779e7b5aa4171
k8s-30a76341844d,2024-06-13T16:46:43Z,staging,scanner-sta-879bc5,ServiceCreated,Job,ci-runner,golang:1.21,False,False,False,0,39,True,1182m,3023Mi,corr-ad9e1aac1e974666
k8s-8896df40d5df,2024-06-17T16:39:04Z,analytics,scanner-ana-41eaf1,PodDeleted,HPA,deploy-sa,ci-runner:latest,False,False,False,0,7,True,1403m,3758Mi,corr-5515e3bc488943db
k8s-3a709f8b3918,2024-06-02T11:47:54Z,production,linter-pro-279381,PodCreated,HPA,debug-sa,redis:7,False,False,False,0,61,True,1181m,1864Mi,corr-4dac5b563f914b24
k8s-e4bba0cad153,2024-06-12T10:18:58Z,monitoring,batch-mon-2e56da,DeploymentCreated,Job,admin-sa,ci-runner:latest,False,False,False,0,22,True,782m,1208Mi,corr-b0a1011f3a7d4927
k8s-043a3b4643e3,2024-06-10T13:23:54Z,dev,linter-dev-806dad,ServiceCreated,CronJob,analytics-sa,redis:7,False,False,False,0,16,True,940m,3146Mi,corr-94bdcc5219194799
k8s-83a27edab81c,2024-06-25T12:38:18Z,analytics,db-migrate-ana-6a43a5,ServiceCreated,Job,debug-sa,ubuntu:22.04,False,False,False,0,11,True,473m,142Mi,corr-64d7b8b5abe044b6
k8s-e07487351850,2024-06-18T15:40:21Z,staging,linter-sta-723f76,ClusterRoleBindingCreated,Job,debug-sa,custom-app:v2.1,False,False,False,0,44,True,978m,2708Mi,corr-f2235285f0054c3a
k8s-92cc009f3402,2024-06-29T16:48:09Z,analytics,linter-ana-901cfb,ServiceCreated,Deployment,ci-runner,grafana:10.0,False,False,False,0,90,True,1455m,2474Mi,corr-6655c78cbfc44f26
k8s-c6bfba246671,2024-06-06T10:29:31Z,staging,test-runner-sta-08278d,ServiceCreated,Job,monitor-sa,custom-app:v2.1,False,False,False,0,59,True,1369m,655Mi,corr-95f2768c5e724bea
k8s-fa71522890d0,2024-06-20T13:45:03Z,staging,test-runner-sta-deac02,PodCreated,Deployment,ci-runner,node:20-alpine,False,False,False,0,35,True,1665m,2583Mi,corr-98dbf4c52c2c4b57
k8s-c554f3d934b4,2024-06-07T11:19:13Z,analytics,analytics-ana-1a3e2d,ClusterRoleBindingCreated,None,admin-sa,nginx:1.25,True,True,True,31238,15,True,1233m,1197Mi,corr-42b1ef5af5c84d37
k8s-da25c4f3eebf,2024-06-28T03:47:06Z,analytics,db-migrate-ana-27b85a,PodCreated,Deployment,admin-sa,custom-app:v2.1,True,True,True,32516,8,True,1964m,614Mi,corr-846a584936214008
k8s-418d3f540c83,2024-06-02T09:23:04Z,dev,linter-dev-c6ad2e,DeploymentCreated,Deployment,monitor-sa,nginx:1.25,False,False,False,0,8,True,1568m,536Mi,corr-db4910a90a6d4342
k8s-122091513f72,2024-06-19T10:16:30Z,production,builder-pro-c5acea,PodDeleted,Deployment,ci-runner,redis:7,False,False,False,0,85,True,1861m,1773Mi,corr-3a351d8dc46c4b9f
k8s-73a9f49b3377,2024-06-25T14:18:34Z,analytics,worker-ana-df63cf,PodDeleted,Deployment,monitor-sa,prometheus:v2.45,False,False,False,0,51,True,1734m,261Mi,corr-3900804ad2244cab
k8s-92376e3c37c0,2024-06-21T15:10:34Z,staging,worker-sta-58efc6,PodDeleted,HPA,ci-runner,grafana:10.0,False,False,False,0,20,True,1647m,3856Mi,corr-0ef8dbd636ea4121
k8s-ea40a81e811d,2024-06-20T17:12:42Z,monitoring,analytics-mon-0a6f0a,ClusterRoleBindingCreated,Deployment,default,nginx:1.25,False,False,False,0,89,True,283m,3435Mi,corr-539cbd179931403a
k8s-8f3d9a9726d7,2024-06-12T16:34:46Z,staging,cache-sta-7dcbd9,PodCreated,Job,debug-sa,custom-app:v2.1,False,False,False,0,6,True,1686m,1557Mi,corr-a76feb02acb649c1
k8s-9f19075eea42,2024-06-19T10:43:55Z,staging,batch-sta-847b00,PodCreated,HPA,deploy-sa,nginx:1.25,False,False,False,0,9,True,878m,1509Mi,corr-80820fbe3c304b3e
k8s-78bf43ffd1f2,2024-06-03T14:35:25Z,production,linter-pro-c62343,ClusterRoleBindingCreated,HPA,monitor-sa,python:3.11-slim,False,False,False,0,27,True,1056m,2613Mi,corr-84533fe25b474c7e
k8s-65cb230590f0,2024-06-25T16:07:54Z,staging,worker-sta-6a812c,ServiceCreated,Job,admin-sa,node:20-alpine,False,False,False,0,12,True,900m,3786Mi,corr-3596455ecf084488
k8s-232955e29d67,2024-06-27T12:39:32Z,dev,api-dev-534d9c,PodCreated,Deployment,default,ci-runner:latest,False,False,False,0,24,True,397m,1718Mi,corr-e6442abb85134b03
k8s-287c88624a0c,2024-06-09T13:54:47Z,staging,test-runner-sta-f08332,ConfigMapCreated,Job,admin-sa,grafana:10.0,False,False,False,0,50,True,1362m,2844Mi,corr-34239d7a732e47a3
k8s-cacee3a0167b,2024-06-22T11:51:25Z,cicd,cache-cic-2f6f72,ClusterRoleBindingCreated,HPA,debug-sa,custom-app:v2.1,False,False,False,0,30,True,1661m,3689Mi,corr-4347fb18b2284283
k8s-339ce852dfaf,2024-06-17T14:29:05Z,monitoring,test-runner-mon-3214ad,SecretMounted,Deployment,ci-runner,ci-runner:latest,False,False,False,0,23,True,889m,2885Mi,corr-6eee0137a1404a8a
k8s-58938488eee6,2024-06-14T12:31:25Z,dev,analytics-dev-d21c4e,PodDeleted,Job,deploy-sa,redis:7,False,False,False,0,4,True,502m,2933Mi,corr-7946f392e9ce42c1
k8s-4fd9b808a8bd,2024-06-11T15:22:27Z,analytics,linter-ana-27d5c2,DeploymentCreated,Job,monitor-sa,ci-runner:latest,False,False,False,0,14,True,1665m,3143Mi,corr-62a051e4b0b243b0
k8s-751791d6f0d4,2024-06-01T10:13:35Z,monitoring,analytics-mon-6a35ae,SecretMounted,CronJob,deploy-sa,python:3.11-slim,False,False,False,0,49,True,375m,1480Mi,corr-737a7e76f7f8481a
k8s-06b286c25db5,2024-06-24T10:20:07Z,staging,analytics-sta-4d901d,ServiceCreated,CronJob,default,redis:7,False,False,False,0,41,True,129m,1599Mi,corr-7332bac017ba4561
k8s-a8be37426f29,2024-06-28T16:08:04Z,staging,batch-sta-d4213a,DeploymentCreated,None,admin-sa,node:20-alpine,True,True,False,0,8,True,569m,713Mi,corr-30be88b6e6f64e9c
k8s-24a20bb5a03b,2024-06-03T17:29:06Z,analytics,test-runner-ana-1eca48,PodDeleted,Deployment,monitor-sa,ubuntu:22.04,False,False,False,0,20,True,1874m,3854Mi,corr-56fff02cb8e34e4c
k8s-c51d123d7612,2024-06-22T16:29:08Z,staging,test-runner-sta-13a3a0,PodCreated,Deployment,debug-sa,custom-app:v2.1,False,False,False,0,59,True,1113m,2965Mi,corr-74e38864a7e14997
k8s-6834d9d6275a,2024-06-11T11:15:46Z,analytics,db-migrate-ana-8db728,PodCreated,HPA,admin-sa,python:3.11-slim,False,False,False,0,18,True,248m,3401Mi,corr-ea9094b652904535
k8s-40b79ffb1900,2024-06-13T14:53:52Z,monitoring,cache-mon-ea9c04,ConfigMapCreated,StatefulSet,deploy-sa,redis:7,False,False,False,0,25,True,1152m,941Mi,corr-f39ffeb4606d416a
k8s-4475b07dd46e,2024-06-02T11:30:56Z,staging,worker-sta-bd7875,ConfigMapCreated,Job,monitor-sa,node:20-alpine,False,True,False,0,9,True,903m,880Mi,corr-d0e79f45dd0f4ef0
k8s-4b9bf4b0c10f,2024-06-04T13:23:00Z,cicd,worker-cic-a0ed2c,RoleBindingCreated,Deployment,ci-runner,ci-runner:latest,False,False,False,0,5,True,1998m,2619Mi,corr-7f074110a4f742df
k8s-602192670706,2024-06-10T14:40:21Z,dev,scanner-dev-272f82,PodDeleted,Job,analytics-sa,ci-runner:latest,False,False,False,0,19,True,1706m,1818Mi,corr-82f5caee6c104b5f
k8s-d6112f043cf1,2024-06-13T16:22:07Z,monitoring,linter-mon-f9be70,RoleBindingCreated,None,admin-sa,redis:7,True,True,True,32650,5,True,1149m,1633Mi,corr-35c5f1fcd521465e
k8s-ef673150ec99,2024-06-28T13:49:38Z,staging,builder-sta-f28b5a,PodDeleted,CronJob,deploy-sa,ci-runner:latest,False,False,False,0,13,True,1687m,463Mi,corr-1d0df4043eeb4213
k8s-0181bb726d58,2024-06-22T13:14:18Z,cicd,db-migrate-cic-68aa4d,PodDeleted,Job,deploy-sa,python:3.11-slim,False,False,False,0,8,True,356m,236Mi,corr-4fb63c44d94c40c1
k8s-53bce64586ff,2024-06-23T16:22:03Z,production,api-pro-cea5cf,DeploymentCreated,CronJob,deploy-sa,node:20-alpine,False,False,False,0,40,True,1483m,1444Mi,corr-48c1a1eb6d594174
k8s-5783f1c63bad,2024-06-18T13:26:57Z,monitoring,scanner-mon-f19671,PodCreated,Deployment,default,node:20-alpine,False,False,False,0,59,True,734m,2741Mi,corr-e347cd7a1a864595
k8s-0d296eb5e0c2,2024-06-14T11:57:42Z,cicd,analytics-cic-b3cbf2,DeploymentCreated,Job,monitor-sa,ci-runner:latest,False,False,False,0,74,True,774m,2897Mi,corr-3ef99a26759345b1
k8s-31b7d2903c55,2024-06-14T09:21:00Z,monitoring,analytics-mon-5e25e1,PodCreated,Deployment,deploy-sa,prometheus:v2.45,False,False,False,0,11,True,979m,1962Mi,corr-a8329d2ce2734c3b
k8s-2452845f88a1,2024-06-17T11:36:42Z,staging,scanner-sta-a6daa0,PodDeleted,CronJob,ci-runner,custom-app:v2.1,False,False,False,0,38,True,355m,3187Mi,corr-8d9020444ae44730
k8s-71ef1ec5d02e,2024-06-27T11:24:32Z,cicd,api-cic-c25c19,ConfigMapCreated,Job,debug-sa,redis:7,False,False,False,0,38,True,1879m,980Mi,corr-3601eac3ca2b40e6
k8s-6de7df63ce5b,2024-06-27T09:09:28Z,staging,analytics-sta-1949ce,PodDeleted,HPA,monitor-sa,prometheus:v2.45,False,False,False,0,10,True,1850m,2871Mi,corr-45a5c1c40ed94e28
k8s-eb47739266ff,2024-06-28T14:59:29Z,monitoring,builder-mon-e3c714,ClusterRoleBindingCreated,Job,analytics-sa,prometheus:v2.45,False,False,False,0,46,True,184m,1479Mi,corr-2eba324b5f944dd6
k8s-d6add9bee7fc,2024-06-13T16:47:12Z,production,analytics-pro-3c0eb2,PodDeleted,Job,deploy-sa,prometheus:v2.45,False,False,False,0,5,True,183m,3653Mi,corr-b32103a7b93a4bc9
k8s-48d3791d2d06,2024-06-06T10:18:53Z,monitoring,batch-mon-f202e8,ServiceCreated,CronJob,deploy-sa,custom-app:v2.1,False,False,False,0,52,True,197m,2558Mi,corr-d14091f3e1a74305
k8s-b0a1216b0228,2024-06-27T11:16:30Z,staging,batch-sta-546e7a,PodCreated,HPA,analytics-sa,grafana:10.0,False,False,False,0,65,True,829m,798Mi,corr-62a26bb132264bc6
k8s-1d2ce9b072cd,2024-06-27T09:05:28Z,staging,builder-sta-861986,ServiceCreated,Job,deploy-sa,python:3.11-slim,False,False,True,32339,5,True,166m,1460Mi,corr-45a5c1c40ed94e28
k8s-c2495b39bc42,2024-06-01T17:12:01Z,analytics,cache-ana-e0ba89,PodDeleted,CronJob,default,prometheus:v2.45,False,False,False,0,14,True,832m,1714Mi,corr-020ac9f691ec45a0
k8s-0108db662c63,2024-06-14T14:12:57Z,monitoring,db-migrate-mon-ccde8a,DeploymentCreated,Deployment,deploy-sa,ubuntu:22.04,False,False,False,0,32,True,1192m,2762Mi,corr-7777003cf5894ba8
k8s-10a782600003,2024-06-05T13:04:31Z,monitoring,cache-mon-595d8b,PodCreated,StatefulSet,default,prometheus:v2.45,False,False,False,0,17,True,441m,2490Mi,corr-f61e3effd8324eeb
k8s-86817958cf27,2024-06-26T09:50:11Z,production,db-migrate-pro-57f7f9,RoleBindingCreated,Job,deploy-sa,ubuntu:22.04,False,False,False,0,22,True,226m,3885Mi,corr-81c1f37ec62642d9
k8s-078a96645222,2024-06-18T12:58:21Z,analytics,api-ana-e7967f,PodDeleted,None,default,golang:1.21,False,False,False,0,56,True,1176m,1883Mi,corr-936bc255ba5d4c11
k8s-fec7f7ab5c45,2024-06-24T11:52:34Z,production,worker-pro-a3496b,SecretMounted,HPA,debug-sa,node:20-alpine,False,False,False,0,40,True,627m,2933Mi,corr-92bba5f435274f29
k8s-b2313acc6e4c,2024-06-29T14:12:38Z,dev,analytics-dev-9f0695,ServiceCreated,HPA,ci-runner,nginx:1.25,False,False,False,0,10,True,106m,1264Mi,corr-db1bd5ae6a924a93
k8s-52ec6d59eb05,2024-06-14T15:53:05Z,dev,api-dev-a886ff,ServiceCreated,HPA,admin-sa,ci-runner:latest,False,False,False,0,81,True,1216m,3668Mi,corr-de6c046b041442dc
k8s-e1fddcf521c9,2024-06-27T12:37:56Z,staging,db-migrate-sta-3c272e,ServiceCreated,Deployment,ci-runner,redis:7,False,False,False,0,45,True,155m,2654Mi,corr-c37ed2a1516e4e50
k8s-102ab7aab66c,2024-06-19T15:53:52Z,production,api-pro-adb394,PodDeleted,HPA,monitor-sa,ubuntu:22.04,False,False,False,0,11,True,1478m,1529Mi,corr-330cde42c4d54091
k8s-e224d5b8393d,2024-06-05T16:18:41Z,staging,linter-sta-23a273,ConfigMapCreated,HPA,analytics-sa,redis:7,False,False,False,0,44,True,384m,1191Mi,corr-b2c76671eb1b4868
k8s-cc58d5bf354f,2024-06-11T12:57:27Z,staging,test-runner-sta-5cc076,ClusterRoleBindingCreated,Job,analytics-sa,node:20-alpine,False,False,False,0,18,True,590m,1141Mi,corr-2b6bebd418be4c05
k8s-b3eb05946064,2024-06-07T11:26:15Z,dev,builder-dev-f32197,RoleBindingCreated,HPA,default,node:20-alpine,False,False,False,0,20,True,1979m,4022Mi,corr-04070afe9d95449d
k8s-843b468b5a32,2024-06-14T11:56:25Z,dev,linter-dev-5284c6,PodCreated,CronJob,admin-sa,redis:7,False,False,False,0,17,True,1453m,999Mi,corr-f53759838e864ba2
